PC1,PC2,PC3,PC4,PC5,PC6,PC7,CO2_EMISS_CURR_PER_FLOOR_AREA,id
-0.13813750137165726,-1.2243408176929462,1.9081884961421554,0.2762414747256139,-0.31323921982648173,0.05825604950424282,-0.524534191024047,44,10000808
1.3706897547230084,2.100893824970835,-0.47771133570003116,1.1021272146409724,0.657387186011902,-0.28847113454360407,-1.0396932030592396,56,10000859
3.179806687298234,-0.42920413715144357,0.493450810956196,-0.45981246103131396,1.7791330037741275,-0.958938852386796,0.5317487635635797,42,10000871
-0.23893039710208364,1.6993944655554496,1.6671571880914586,0.6389505574107357,-0.12986108538996458,0.19451983846511275,-0.3472495119558508,47,1000120
1.6471549438196231,-0.5852431087178924,-1.5601710958212138,-1.156626650646017,-0.6532101833216022,-0.3925581025374369,-0.6525216672529899,51,10001201
-0.9809413544382534,-1.4439322493596616,-0.6614044919559942,-1.5426619156050396,-0.21843400241718303,-0.8146407306144334,0.0011480458874045826,38,10001275
-1.411133304289164,-1.830889284371562,0.9743081746378723,1.0578811766081664,0.9905221773689172,-1.0273275563513868,-0.3804523176484605,36,1000136
-1.411133304289164,-1.830889284371562,0.9743081746378723,1.0578811766081664,0.9905221773689172,-1.0273275563513868,-0.3804523176484605,36,1000136
0.9224958639627506,1.9908408489516893,-1.0999893990384197,-0.08790186323677308,-0.166962705766455,-0.8561445971429663,0.6769237998942572,42,10001493
-2.3930471343225648,0.9640564089974915,0.2959383215134113,-0.732212623052981,-0.6942108047384496,1.186322564391765,0.7025791356349096,36,10001562
-1.8804838536340347,0.8812401503692957,-1.047847807017196,1.0622039702694688,0.3431832167500844,0.2944851931148764,0.4081766179172642,39,10001672
-0.02147601732022176,1.7470880252935799,0.21082300457476513,0.9566814016241054,-1.226613495460205,0.8748657771893535,-0.25246736867503805,49,10001701
0.8717074286290677,1.694319226070361,-2.9069558483278493,0.853837740293045,0.03778614634094434,1.8350232441785803,-0.12198625682678087,51,10001768
-2.5551704332706633,1.051261717810851,-0.23236344449532617,-0.7795516692520646,0.030378600753792385,-1.009857625215311,-0.17417648089951668,45,1000179
-2.2408345549808004,0.8657688111827869,-0.17573502928993132,-0.03536076179372948,1.3568897306300147,0.2791483444937726,-0.31292953490304054,39,10002060
-2.203076163477044,1.1254869825803864,0.41512472818229296,-0.7768455776452887,-0.8751224495531246,0.9676320264249884,0.1351498723661094,433,10002080
0.4697937114931616,1.8696476787557006,-0.2825069827312293,0.17524952016679685,0.7712510301555842,-0.500685332840142,-0.6285407010782957,42,10002127
0.19105447229845096,1.367110853008581,0.21004988501509253,1.8272425920745885,0.38689321534838134,2.2937326301744174,0.649839445041428,40,10002155
1.5858133299806723,-0.7988196786008832,0.6858849507467877,-1.3563564252575386,-0.11807673579166249,0.7830198099583656,0.9517246983548634,40,10002188
-0.8480544815052199,1.4966393546645789,-1.9986410275266409,-1.1022125190930883,-0.0810611786917563,0.7425823937015703,-0.6123334329501322,54,10002225
-0.07749511432157921,-1.2344316757584204,0.7374820508296753,1.2515179651899957,-1.4493952485876331,0.5479881798551333,-0.6531263132976117,49,10002264
2.5797175523397162,-0.35516940533578495,0.3747469863536676,-1.055564827379081,-1.440986523294827,-0.35808386897233474,1.5070696039726779,40,10002353
-1.9516936670489262,-1.689282292214411,1.5012887861417783,-0.5110974141448364,-1.1966224852121057,-0.23963271801352742,0.00794033625983461,39,10002466
0.9406351128311996,-0.7960565569753794,1.403986759579444,0.6307115213008333,-1.592078635907053,-0.8368615758255933,0.11088488679112296,42,10002470
0.15966123340136876,-0.8576324503888937,0.8741792122291989,-1.7130217077348011,-1.5878706224843906,-0.3850803610041747,-0.13681288396285463,45,10002474
-1.2629422664662764,1.434820316282768,-0.06374097110293321,-1.20656518854293,0.05618245109528823,-1.7551068964404641,0.9847542483130468,36,10002485
-2.1839001137447105,1.2150060423938978,-0.14371883835101934,-0.786007282369634,-0.08724473175202381,-1.272822710072553,-0.2464492667876125,40,10002583
0.8462619030571394,-0.9899189840929361,-0.40898321942021576,-0.7172123120923404,0.678674685525662,-0.2862170675797804,-0.6639071971833806,47,10002684
-1.058423722016732,-1.719586899988723,0.8415489346443451,0.4599633174332309,1.0442978901244524,-1.082074072786536,0.05973049137917747,36,10002760
2.341641483638721,2.6521105240944864,-2.000776990187062,-0.7634079765315003,-0.6961916002203745,-0.27267272485436733,-0.8537034655146177,61,10002855
-1.898625123597604,1.2260212510924497,1.2587200009366473,-1.7335666641620107,0.21502378301387248,0.7562477014318624,0.31024651109112295,35,10002887
-1.7996351097567593,-1.80445152079101,0.315093331989703,1.1278901705545807,-0.25074530159939956,-1.2741984419516648,-0.6743084869577263,41,10002904
-0.8637638438883809,-1.605106037536517,1.0021538956851275,0.5980312112142331,-1.011978489079249,0.32878843957496323,0.800423451575779,36,10002911
0.2491709560968753,2.1563680904253726,0.4496485442031914,-1.3322286961392478,-1.4939778528838563,-0.045980525557682686,-0.3803076558646059,54,1000297
0.9528820896610903,-0.9457271037812333,1.2622412018605638,-0.13610589886860341,-0.27821905578069095,0.4988129356746318,-0.08868490554927098,434,10003104
0.4397843997251642,-1.5124598455326779,-0.08597784533683929,0.9554780101465506,1.2490248796593442,-0.21232377820944262,1.0953943733041325,35,10003128
-0.39374707255471875,-1.50837838494362,-0.7549022701594648,-1.4577950700615474,1.1037854989939813,0.4450731668644572,0.07290088255008295,38,10003163
-1.22759156730443,-1.5823673945260412,0.38980057425765713,-0.2893643239375053,-1.1831661238196307,1.0716997415995393,-0.270211846929384,41,10003215
-0.7129757591892348,-1.304605758794552,0.9037225534308803,-0.3125789082683821,-1.3855525106871964,0.19783067132962662,-0.35823416315449996,41,10003216
-0.7129757591892348,-1.304605758794552,0.9037225534308803,-0.3125789082683821,-1.3855525106871964,0.19783067132962662,-0.35823416315449996,41,10003216
1.591245433056718,-0.6556879347597325,-0.8343894663183146,0.21181465284011597,-0.6852065029542651,-1.0764683745781973,-0.5589270102815852,47,10003244
0.1794363759908756,2.021810153228537,1.7872889796616607,1.4605326246937613,-1.5526120352229607,-1.2279299517303486,-0.38812156768493905,56,100033
0.1794363759908756,2.021810153228537,1.7872889796616607,1.4605326246937613,-1.5526120352229607,-1.2279299517303486,-0.38812156768493905,56,100033
-0.4904393764517723,1.281786638709683,-0.6762322435569172,1.0472189658112419,1.2503050617041602,0.6100780198893888,-0.16488566961640141,42,10003375
1.9373276091773413,-0.7018458727177315,-1.217696468826342,1.115892590375737,-0.5866960450094184,-0.4515692464251615,-0.5267175586774895,48,10003387
0.3706083163540647,-0.8640247319085677,0.07217811862814792,-1.7610125132732513,0.39211384276231936,-1.033941319397591,-1.4132726207805095,45,10003571
-1.6728244361411353,1.3076294588930695,1.0503734791519665,1.340136835881807,-0.20986013194421352,-2.63474962358731,0.10432104657529535,35,10003578
0.49558283199226744,2.01178544859425,0.16482867670670767,-1.2723505038214349,0.7901970263625904,-1.4193067332415048,0.06743722664298263,48,100036
1.3482565185454451,2.2140046095988524,0.37161239852263245,0.46001954532878553,-1.319468788232148,0.07948698944701384,0.5896067313519908,45,10003630
-0.3387538740782577,-1.3288271717933686,-1.068385751547945,-0.6925353537557265,-0.28220656999356253,-0.2964298247740233,-0.28488739515613476,40,10003634
-0.5252248488574278,-1.2109836413321258,0.7978846264981512,-1.6973946620018305,-1.2821022911030957,-0.05291964868665265,0.5699709999430685,35,10003742
-0.7256896691663376,1.5577598027916795,1.0010396225082236,-0.8036698564465579,0.03301700856450312,0.9426603723355329,-0.13888200907414727,43,10003750
0.0202898548080558,-1.1665782270179796,1.8314680041526232,-1.0352973585767546,-0.1445274574315008,-0.16608240851967476,0.4624918376900335,39,10003790
1.8802074221967306,-1.0123932675580685,-0.7726371853499208,-0.4834232096384848,2.0932268620308134,1.21067139349766,-0.0926818524047761,43,10003854
-1.9691726730260992,0.8662187370758453,-1.3012246916540504,1.0419176838257134,0.3044396877239586,0.6698480613636534,-0.007905095593826988,43,10003935
4.4402468708127785,0.25775573985620726,0.0018686681825910185,-0.9733718098471126,0.22303991140697016,-2.146448704938809,0.523290700459545,48,10003989
-0.17110460616807632,1.4268671629488996,-0.46680789721266885,0.3801645838294732,1.2615159519683317,0.06896055830614646,0.42436773384529436,41,10004084
0.5908934827034769,-1.080707092109689,0.46025220782943027,0.7420201866393836,-1.3488933999168033,0.5904185497825184,0.12046869403754804,43,10004112
2.7179914918361523,-0.23453567668958236,0.8724157702398839,-0.06405625022891566,-0.7970977311564927,0.4054951390523315,-1.0221321206906326,50,10004146
-1.214749626342931,-1.6678573989858654,-0.5319925029009479,-0.7473986726321505,-0.013817952498642238,-0.725859804494329,0.49616226358892124,34,10004151
-1.4729806913883094,1.1463832518481445,-0.38365151983867074,-0.6404201147636679,1.281643555659848,0.15770037794877326,-0.024775556515393156,39,10004154
-2.7363865664504305,0.7801147614682125,0.018985819497613233,1.4292523621782534,0.14998887413244688,-0.7957706545522988,-0.2325717303293023,37,10004155
1.7993915600950652,-0.7101350135903183,0.46894874640170847,-1.3260848027793255,-0.19801589406310113,1.026179997213759,0.5577015348670515,43,10004239
-1.5461333871862608,-1.8575270008257398,-0.8356481484515469,-0.04887136108866097,0.03649579045972012,-0.04986332139631829,0.08618798727209542,35,10004396
-1.2942348319289931,-1.5149383770019695,1.7660422056488303,-1.3166521855557078,-0.12705283035576456,0.2970722321840199,-0.32066522350182897,40,1000453
0.5132141171893856,1.9129533918855022,1.1797482326714028,1.6850803949086608,-1.2857255879600011,-0.4896425746859966,0.5203064605735508,43,10004785
-2.117457435589456,0.9522958913165693,0.1030583871610619,1.543614399204459,0.13072818791583862,-1.0982500729105784,0.17158989294675944,39,100048
-2.117457435589456,0.9522958913165693,0.1030583871610619,1.543614399204459,0.13072818791583862,-1.0982500729105784,0.17158989294675944,39,100048
-0.055973356046401655,1.8674496644222647,0.9706606956834201,0.8096311000928481,-1.3757491941320514,-0.1927294217078492,-0.22297879465921694,47,10004844
0.06784337281086411,-1.3205959816372272,1.2884292860717843,0.4360030017138746,-0.12521885608494318,0.8468708534393399,-0.0316816816291176,36,10004865
0.1306802857100434,1.8372468516182987,2.6152274204188037,1.0960285859509324,0.7481733634988798,0.18605882096777307,-1.4974181074643031,49,10004988
-2.090855860748016,1.0147810455356354,0.28241318699463225,0.049006263682422405,-0.7480935529317653,1.2880309743729395,0.4337532668068731,39,10005023
-0.48240009233086634,-1.2326860990480202,1.2213299526183308,-0.2761055059973925,-1.3754600227355034,-0.30517222188693277,0.06629075413458013,40,10005034
-1.2244607474196765,1.1923988237911283,-0.7609823412528669,0.3919419361043314,0.2210824860771799,-0.4655304314296178,0.755320195087983,38,10005047
-0.5918397362689405,-1.2641879718710538,0.569209576720138,-1.6399556782536913,-1.2341108338429214,0.3220458365193268,0.40397558526696503,37,10005094
-1.620920897925024,0.7518581247297356,-1.9062087243390302,1.985362393890642,0.4936711056480357,1.583813521136076,0.3087459646131357,41,10005095
4.145103867041047,-0.028342875854270772,0.15806392596625482,-0.9619477064009923,-0.39928913771791424,0.6905925558356928,1.2831301070337444,45,10005179
2.02944497046179,2.645429588093111,-0.7417454420341126,-0.23805408589008675,-0.7931044551118428,-1.7746777158033276,-0.6302359942294122,51,10005202
-1.0290339783704079,-1.593073804483647,0.18198025754269276,0.5189015622068928,-1.1923611493303472,1.4910902470121097,-0.6370880355416942,446,10005260
3.0721608984543645,-0.14254374441808362,-0.05514141931874692,0.3045800342838294,-1.8471653489826623,0.35388110906067943,-0.3811144279302687,54,10005263
-0.5437944032210688,1.5327658491472056,0.5158576838404965,0.7408883959885482,0.9037149033977242,-1.094158289278855,-0.4888870406051306,46,10005290
-2.047768249072562,0.9111340638102084,-0.8343168023879594,0.9413414809095159,0.23554750458990606,0.022011868852977946,0.10387023617444346,37,10005306
3.9962035720168516,-0.06714674762203844,-0.916820259431228,0.5046999653252459,0.2996851014624131,-0.4013935433171838,-0.6007364381746624,54,10005376
-0.9491206794873474,-1.6333343575290482,-1.705377301896784,-1.3363178041697257,0.019041625887563304,0.6494783264768583,0.1183482222202462,40,10005403
-0.004514418058774987,-1.4368620472355624,0.23318307617749834,1.4715420213366666,-1.1171650658376095,1.252390320028883,0.32018977282657973,37,10005420
3.1119516666875837,-0.11551052968054759,1.1251095201703034,0.958807894752594,-1.85529078952154,-1.132046995011934,0.35189064700981326,49,10005601
0.5625125262119592,-1.188479653638198,1.5767005895498254,1.269805996055416,-0.19431338261775452,0.5162838528516063,-0.16735521952667606,43,10005638
-2.050252779125821,0.9170112993392457,2.926253593711557,0.9468912614905814,1.4206106395374882,0.44399162097766487,0.01937663444943886,34,10005643
1.0658494379595156,-1.3191307481922412,2.3816710745124237,-0.2339320185731837,2.4599039925255943,1.527828819769526,0.7561986157892056,35,10005719
-2.2932467162299033,1.1151739427349685,-0.33546958588625464,-0.023569162994140476,-0.07276975456554921,-0.7734696663886074,-0.7460690717967904,475,1000575
0.2424576542056005,-1.5148149709210446,-2.3181731630058766,0.46336528283981937,0.07603064018397696,1.491712223953093,0.21363892569229592,40,10005760
0.4012912714915995,1.9203396044872174,1.539567941918086,0.6911872615672449,-0.25378494062689644,0.14034472490699354,-0.39450471627220224,47,10005762
0.4012912714915995,1.9203396044872174,1.539567941918086,0.6911872615672449,-0.25378494062689644,0.14034472490699354,-0.39450471627220224,47,10005762
-0.5665433294558497,-1.4103681163689095,0.4893193606581264,-0.30271657184879625,0.7798667230607087,-0.9506315319876667,-0.6487751220243777,39,10005834
-0.5665433294558497,-1.4103681163689095,0.4893193606581264,-0.30271657184879625,0.7798667230607087,-0.9506315319876667,-0.6487751220243777,39,10005834
2.299109323157492,-0.4929328584177638,0.05709726053863534,0.33103739173280744,-0.5725358922804381,-2.542435716920329,1.1746047277062355,37,10005843
0.3019531245435154,-1.4043632402002504,-0.5625352562196154,0.11677577410126781,1.049202807835805,0.30036453504172694,0.06205486282849929,40,10005932
-0.8710440443750515,-1.5759440273626992,-1.5779375498609955,-1.3498476218484696,-0.032075334188919134,0.4508713317163828,0.04644468745220847,39,10005959
-0.5753365415716394,1.6784502649575779,1.8260035100105374,0.5049307673813154,-0.22559629172898507,0.06294194776056741,-0.8136967016806779,51,10005966
-0.04850013244664951,1.5770713952352133,-0.17522217742530716,1.628592356931292,0.8772389644082988,-0.10256988698159955,-1.075166590333172,49,10005976
-0.7392105911668048,-1.7144438569622937,-1.2498923363431724,0.8711746282408668,0.0009909009208258909,0.4539892672919913,-0.06921973815828199,40,10006040
-0.7784328615168059,-0.24561473142289142,-1.0482724283657714,1.0310523463370644,0.12905881753102807,0.06494915584675968,0.3934594936976484,38,10006046
1.869031201130817,2.443744712979464,1.5168639548254557,0.21824530889351362,-0.41420496491503694,-0.4077783316938674,-0.006469013905080122,48,10006143
1.7170140673553136,2.088146270447894,-2.2646635430166198,-0.5916119576548786,-1.0114528960132985,3.317662213913799,0.3911285220811404,51,10006172
-0.6049227225334758,-1.5446901641952175,-0.731416899042934,0.7657667287103117,-0.18295293123064632,-0.32396005377207154,-0.2865204445842691,43,10006323
-0.7067970391853583,1.1849135131316153,-0.15264751654369943,0.1034942534966687,2.4359711157854256,1.0617802813084212,-0.4293183532303913,39,10006330
1.0231507054276892,-1.0989560822898006,1.4817844374971818,1.363905212430627,-0.1642106607457628,0.48611914210237644,0.29062995774839473,40,10006548
-0.8180961908779922,1.412200448008825,-1.2925937402325167,0.3344811343303188,-0.04881745641224205,0.083223129972474,-0.2891397337169122,46,10006675
-0.8783488071322934,-1.8042129239721392,3.0781721383037528e-06,1.2941019739043285,1.0804046485691,0.18445543079600146,-0.4809740178787936,37,10006680
-2.384053629738105,0.9892494715287584,2.1520372733568456,0.33952446787940516,0.2162637653407008,0.19744838033495285,-0.057179609965363205,38,10006688
-0.2536954278141213,-1.311611513338338,-0.17115443779883363,0.7047582776860175,-0.37588108027312367,-1.2182691942746928,-0.38811916900486454,42,10006720
1.8407777300012824,2.4492025696383704,-1.7945666295500184,-0.14162638608128408,-0.6461822145283674,-0.2595954353982768,-0.9519413360960804,58,10006746
-0.16984333026110146,-1.2657098993435127,1.4528954574567703,-0.3627703968567113,-0.19934821526986474,0.555455826256134,-0.3001610425056697,39,10006748
1.4666422265616728,0.6173128144368862,-0.5756127811719058,-0.40726866350428165,0.8129327994419592,-0.37932439587007016,0.04745788442064972,44,1000687
-1.4891063840640408,-1.8781621349842554,-0.5208754928843937,1.341121784122765,-0.07262647779216368,-0.19394716293021022,-0.41316377219759426,39,10006921
2.3475451719520395,2.2660123380249293,-1.465053404408335,0.027877615836626818,0.8958244653736056,0.4754001415187771,0.19594742235030174,50,10006962
0.1655958345494257,1.8457005531229602,1.4271231194483633,0.28096860574656796,-1.0831958733296687,-0.9892896671557779,1.4785310287106865,38,10007011
-0.6563473211744617,1.4176069327703844,-0.9923228215205044,-1.1868411413435247,1.2080801656772941,0.599383719199799,-0.09748380040326109,43,10007203
1.6672508829437613,2.2425570897939804,-0.5194482823247578,2.0336078044077657,-0.521173933796003,-1.4310590781060943,-0.31577688760562883,55,10007371
-1.534767804405297,1.1889175266703345,-0.5293020694294168,1.5721200836299956,-0.09614702598173064,-0.43690493501966704,-0.7478038432103753,43,10007403
0.5633274037932839,-1.2197049008742267,0.9674911932091435,-1.686243768765028,1.1503566005956534,1.972177284863446,0.12563088111535006,37,10007431
0.5633274037932839,-1.2197049008742267,0.9674911932091435,-1.686243768765028,1.1503566005956534,1.972177284863446,0.12563088111535006,37,10007431
1.7947158871761062,0.8797446506250697,1.5859799775508587,-1.5689233765678774,0.7756217789903842,0.5601156169886006,-0.13255452770763584,44,10007454
-1.3983128396524653,0.9067796252287489,-1.580064168957515,1.9347012523309317,0.35447234609374917,1.0499139913235087,0.17688626310085598,40,10007597
0.5206905948032222,1.8945357470877953,0.24407949480877889,1.0383191095946558,-1.2469530324901033,0.6441578093302782,0.13898110654834625,46,10007709
0.5206905948032222,1.8945357470877953,0.24407949480877889,1.0383191095946558,-1.2469530324901033,0.6441578093302782,0.13898110654834625,46,10007709
-0.9168618214815071,-0.3849065528806528,-0.8874512512470409,1.0934417103840448,0.32752770342357784,-0.09959796740524056,1.2125781388906294,34,10007771
1.3214849749985649,-1.0499961950185277,-2.904382071952432,-0.177658540901945,-0.22528822546963506,1.770877709133892,-0.4371737048329643,50,10007992
2.3823012654302973,-0.4207461638843802,-1.9089328734610018,-1.0338240592353596,-0.6657844976941159,-0.18300697930147414,-0.27583655039115446,48,10008005
2.3823012654302973,-0.4207461638843802,-1.9089328734610018,-1.0338240592353596,-0.6657844976941159,-0.18300697930147414,-0.27583655039115446,48,10008005
2.404619834342806,-0.38199791725878696,-0.3208976008209281,-0.4434306682657522,-1.6495186730477565,0.7787188829654379,-0.07797298272669513,49,10008034
-1.3250737853669243,-1.7146486041954634,-1.389520387496484,-0.7565630087584269,-0.07318946466204433,0.4750293540324576,-0.42688025411595876,41,10008059
2.8257863048984158,-0.6407035959220195,-1.389482689113679,-0.19956825488050914,0.8276308772277524,0.4497137852754028,0.6602748680763546,42,10008123
2.8257863048984158,-0.6407035959220195,-1.389482689113679,-0.19956825488050914,0.8276308772277524,0.4497137852754028,0.6602748680763546,42,10008123
-0.7626396429535561,1.1024037560923998,-0.09797543525257196,0.16091186382139047,2.5627964442893547,1.0217099481117375,0.04671952702494196,38,10008172
0.4642341083782484,1.6987588503056352,-0.6378822783922276,1.3225454938566366,-0.01353796885892959,-1.0247734966341473,0.9736131232522274,38,10008205
0.4642341083782484,1.6987588503056352,-0.6378822783922276,1.3225454938566366,-0.01353796885892959,-1.0247734966341473,0.9736131232522274,38,10008205
-0.36001204776573137,1.8264853993427443,0.3693086815847875,-0.6129554687341521,-1.293857494732559,0.43486494597638337,-0.28034328776741024,479,10008208
0.5334690951704052,-1.087427233652419,-1.1433716133957557,0.1319707208430096,-0.4323380038847331,-0.3216156820166624,-0.4696403931545225,45,10008264
-0.709768321955706,-1.6167182541593117,-1.509681939146998,0.10729812067801693,-0.08584407645705727,0.6219729355101762,-0.35684921582050205,43,10008395
0.48071223868173624,2.050106268845957,1.0914947739974528,0.19059677248859525,-1.3470250987005574,-0.6882743432275521,0.565671741400463,42,10008440
-0.4940451912144791,-1.6860669340363257,1.0035997519540438,1.2479694189118484,0.14515809808806984,1.6387851526501807,0.07939275143156208,37,10008472
-1.1567457913957082,-1.6889526522841958,1.3433493445373559,1.1755633218534627,-1.0701341980679695,0.05846057394110305,0.6163363869107408,32,10008526
2.5357619170750882,0.7949553923435386,0.01503447077359064,1.18626264691681,-0.16189238429111094,1.7937980856241205,0.09618938061067615,48,10008541
-0.5799155431645683,1.6727912918080088,-0.9438618404427872,-1.1488103055124144,-0.1585631521981011,-0.7957196407030483,0.04981176975118021,42,10008570
-0.27872573798893646,1.7576956403228692,0.5517705396150024,-0.7711970809570317,-0.16295066596459476,1.42522257152723,-1.0063728764031858,52,10008628
-0.27872573798893646,1.7576956403228692,0.5517705396150024,-0.7711970809570317,-0.16295066596459476,1.42522257152723,-1.0063728764031858,52,10008628
0.8956248206306335,2.2154380083185905,1.1229819532082377,0.001337171319162028,-0.48563979816815056,0.4191561558146672,-1.2399584698512698,58,10008773
0.8956248206306335,2.2154380083185905,1.1229819532082377,0.001337171319162028,-0.48563979816815056,0.4191561558146672,-1.2399584698512698,58,10008773
-1.9641570009358245,-1.7430280954818447,1.2093867315396467,0.9661457642592195,-0.34250655766931604,-2.493040735228366,-0.36606326450085025,36,1000881
4.014892503466354,-0.044670999388711316,0.3892107372952643,0.2394903420217537,1.3648021036854798,-0.9366385432770312,-0.8187149572219671,53,10008903
-1.77510782666684,-1.72399766244382,1.6466208502389694,0.27704494853691275,-1.1433772479097877,-0.3236713619406424,0.2510521984800945,36,10008948
-0.09854478231835816,-1.6084201843451573,0.23905809077050777,0.022323355268501228,0.3099102199228658,2.287014675177666,0.7070883879066814,38,10008949
-0.09854478231835816,-1.6084201843451573,0.23905809077050777,0.022323355268501228,0.3099102199228658,2.287014675177666,0.7070883879066814,38,10008949
-1.5154083489347898,1.333458263604783,0.5039141891143548,0.6381863853614836,-1.1400089437400995,0.8888609492395664,-0.5554593765688001,47,10008978
0.7698855526319495,-1.1650184786319637,-0.40727849245595743,-0.5764971034803817,0.9542169504812344,-0.22602268817013685,0.314769098610181,41,10009047
-0.8601031687918277,1.5257442868251507,-0.5440749335851096,-1.1284898513594093,0.019679708995162772,-1.2350737336091144,0.8200771647526794,39,10009129
-0.8601031687918277,1.5257442868251507,-0.5440749335851096,-1.1284898513594093,0.019679708995162772,-1.2350737336091144,0.8200771647526794,39,10009129
-0.9648605236591701,1.4396799108496325,2.6450815562544805,-0.43250144052345457,1.1521179444965932,0.13341445471232477,-0.04786807813968109,35,10009200
2.26931786015209,2.606588037224449,0.04804805896860472,-1.1312035391725361,-0.48257889418573185,1.137256710657529,-0.6279977969129334,55,10009204
2.26931786015209,2.606588037224449,0.04804805896860472,-1.1312035391725361,-0.48257889418573185,1.137256710657529,-0.6279977969129334,55,10009204
0.4766143373967166,1.898690871617687,-1.2488831180719644,0.48204318245898825,-0.3181767671271571,-0.3668309545279577,-0.5286905184910833,55,10009305
-0.12500697164977928,-1.36493165855524,0.8177989901917039,1.3684565549352488,-1.2295924618104341,0.4905612146108389,0.16769924816667423,39,10009330
1.0426615652741977,1.702472904046286,1.4400469039580308,1.6259321564297182,1.2604769971598548,1.5801922536275423,0.24573716631013712,41,10009379
-0.2515337785258586,-1.3646841804181031,-0.6375167876949066,-0.5990043501485759,-0.12992836655716083,-0.8778365947038204,0.6040006007131539,37,10009414
2.7951236104967156,2.810855090982668,1.2347057545138203,-1.071330407172124,-0.4772503632520824,-0.6330051022006267,0.5591558757483669,47,10009473
-0.9188959425359011,-1.6257277811060082,-0.9314764637180797,0.008313630997346323,-0.1038914445033175,-0.1254670643700262,-0.08789171961670794,38,10009569
-1.646335637568471,1.1318624936065826,1.3165693299477341,1.4627385341079688,-0.854991240291951,0.021139876651373405,0.8085785892257943,37,1000957
0.26744492923565566,2.149010471545791,0.4996292400144598,-1.3594587857680946,-1.4775450919826199,-0.1589484113244754,-0.11032452427178831,48,10009586
0.26744492923565566,2.149010471545791,0.4996292400144598,-1.3594587857680946,-1.4775450919826199,-0.1589484113244754,-0.11032452427178831,48,10009586
0.10678062815473915,-1.1981631991792194,0.8341758483145117,1.3010740637425935,-1.420871033847848,0.3645493095154918,-0.3524668670325185,44,10009599
2.541060047077076,2.5353865082031977,-2.0953722593947206,0.12363192175968385,-0.5121576092004375,-0.008539734417791298,-0.3092837165135549,52,10009693
2.2023990355726513,2.407997072748485,-0.5593489865293606,-0.8763124197394387,0.7741313427513334,-0.9294681310416001,0.594058039299548,43,10009694
-0.01987434813284947,-1.3261680388649337,-0.14290526756252625,-1.4712951225686088,1.0130632404372795,-0.5259809420932252,0.45913165420937563,36,10009735
-0.5406765344524126,0.17490879999828615,0.762191614344492,-0.06013814589983332,-1.2175612263694122,0.22927425025006637,0.11739846809994914,45,1000974
1.2799022952339358,-0.9445306127180986,0.3416405516990651,-1.3681697957118186,-0.03762001863256121,1.3443100463252597,0.8485406487893568,38,10009753
-2.5339148522595663,0.9540535563298053,0.6958137872377702,-0.10742636141420654,-0.7968760046485016,0.8319544835465967,0.3106983464181745,37,10009805
-1.0982461139544104,1.549697776562232,2.034830205966183,0.37144701726183166,-0.21361518668443985,-0.08677159387458042,-0.8864711703659836,46,10009846
0.529860361997353,2.036413108755406,0.02964605694936322,-1.2530887336202565,0.7540685159058538,-1.2217036918567805,-0.24994520120438263,46,10009916
0.529860361997353,2.036413108755406,0.02964605694936322,-1.2530887336202565,0.7540685159058538,-1.2217036918567805,-0.24994520120438263,46,10009916
-1.2157748455784196,-1.6318253974871129,-1.2204172845943604,-1.4658802206982902,-0.05164485515768357,0.04639918718903467,0.05740483277304788,38,1000994
